id,sku,title,summary,description,brand,material,fit,pattern,category,gender,age_group,color,size,price,discount,stock,condition,status,origin,thumbnail_url,image_urls,video_url,created_at,updated_at,image,name
103,SKU-00103,New Balance Jeans Yellow XS,"Jeans thời trang female chất liệu Suede, kiểu Straight, họa tiết Printed.","Sản phẩm jeans cao cấp của thương hiệu New Balance, màu Yellow, size XS. Chất liệu Suede thoáng mát, phù hợp cho female. Kiểu dáng Straight, họa tiết Printed. Xuất xứ China. Giá gốc $453.52 với ưu đãi giảm 15%.",New Balance,Suede,Straight,Printed,Jeans,female,teen,Yellow,XS,453.52,15,129,refurbished,0,China,https://example.com/images/jeans_103.jpg,https://example.com/images/jeans_103_1.jpg;https://example.com/images/jeans_103_2.jpg,https://example.com/videos/jeans_103.mp4,2025-02-28 21:40:52,2025-03-18 21:40:52,https://images.pexels.com/photos/9788969/pexels-photo-9788969.jpeg?auto=compress&cs=tinysrgb&h=350,New Balance Jeans Yellow XS
104,SKU-00104,Puma Dress Red S,"Dress thời trang female chất liệu Suede, kiểu Slim, họa tiết Printed.","Sản phẩm dress cao cấp của thương hiệu Puma, màu Red, size S. Chất liệu Suede thoáng mát, phù hợp cho female. Kiểu dáng Slim, họa tiết Printed. Xuất xứ France. Giá gốc $442.41 với ưu đãi giảm 50%.",Puma,Suede,Slim,Printed,Dress,female,adult,Red,S,442.41,50,177,new,0,France,https://example.com/images/dress_104.jpg,https://example.com/images/dress_104_1.jpg;https://example.com/images/dress_104_2.jpg,https://example.com/videos/dress_104.mp4,2025-08-30 20:37:47,2025-10-14 20:37:47,https://images.pexels.com/photos/7755392/pexels-photo-7755392.jpeg?auto=compress&cs=tinysrgb&h=350,Puma Dress Red S
105,SKU-00105,Reebok T-Shirt Green M,"T-Shirt thời trang female chất liệu Denim, kiểu Oversized, họa tiết Checked.","Sản phẩm t-shirt cao cấp của thương hiệu Reebok, màu Green, size M. Chất liệu Denim thoáng mát, phù hợp cho female. Kiểu dáng Oversized, họa tiết Checked. Xuất xứ France. Giá gốc $432.72 với ưu đãi giảm 30%.",Reebok,Denim,Oversized,Checked,T-Shirt,female,kids,Green,M,432.72,30,125,refurbished,0,France,https://example.com/images/t-shirt_105.jpg,https://example.com/images/t-shirt_105_1.jpg;https://example.com/images/t-shirt_105_2.jpg,https://example.com/videos/t-shirt_105.mp4,2025-08-13 01:54:38,2025-08-27 01:54:38,https://images.pexels.com/photos/29133977/pexels-photo-29133977.jpeg?auto=compress&cs=tinysrgb&h=350,Reebok T-Shirt Green M
106,SKU-00106,Dior Skirt Brown XS,"Skirt thời trang female chất liệu Polyester, kiểu Loose, họa tiết Printed.","Sản phẩm skirt cao cấp của thương hiệu Dior, màu Brown, size XS. Chất liệu Polyester thoáng mát, phù hợp cho female. Kiểu dáng Loose, họa tiết Printed. Xuất xứ China. Giá gốc $394.44 với ưu đãi giảm 0%.",Dior,Polyester,Loose,Printed,Skirt,female,kids,Brown,XS,394.44,0,177,used,1,China,https://example.com/images/skirt_106.jpg,https://example.com/images/skirt_106_1.jpg;https://example.com/images/skirt_106_2.jpg,https://example.com/videos/skirt_106.mp4,2025-01-02 13:48:25,2025-01-05 13:48:25,https://images.pexels.com/photos/27274323/pexels-photo-27274323.jpeg?auto=compress&cs=tinysrgb&h=350,Dior Skirt Brown XS
107,SKU-00107,New Balance T-Shirt Blue S,"T-Shirt thời trang female chất liệu Cotton, kiểu Tapered, họa tiết Checked.","Sản phẩm t-shirt cao cấp của thương hiệu New Balance, màu Blue, size S. Chất liệu Cotton thoáng mát, phù hợp cho female. Kiểu dáng Tapered, họa tiết Checked. Xuất xứ India. Giá gốc $173.89 với ưu đãi giảm 0%.",New Balance,Cotton,Tapered,Checked,T-Shirt,female,kids,Blue,S,173.89,0,108,used,1,India,https://example.com/images/t-shirt_107.jpg,https://example.com/images/t-shirt_107_1.jpg;https://example.com/images/t-shirt_107_2.jpg,https://example.com/videos/t-shirt_107.mp4,2025-10-24 03:48:21,2025-10-27 03:48:21,https://images.pexels.com/photos/6764924/pexels-photo-6764924.jpeg?auto=compress&cs=tinysrgb&h=350,New Balance T-Shirt Blue S
108,SKU-00108,Uniqlo Sneakers Pink XS,"Sneakers thời trang unisex chất liệu Linen, kiểu Tapered, họa tiết Striped.","Sản phẩm sneakers cao cấp của thương hiệu Uniqlo, màu Pink, size XS. Chất liệu Linen thoáng mát, phù hợp cho unisex. Kiểu dáng Tapered, họa tiết Striped. Xuất xứ Korea. Giá gốc $367.68 với ưu đãi giảm 10%.",Uniqlo,Linen,Tapered,Striped,Sneakers,unisex,adult,Pink,XS,367.68,10,113,new,1,Korea,https://example.com/images/sneakers_108.jpg,https://example.com/images/sneakers_108_1.jpg;https://example.com/images/sneakers_108_2.jpg,https://example.com/videos/sneakers_108.mp4,2025-04-13 02:52:33,2025-05-17 02:52:33,https://images.pexels.com/photos/19197636/pexels-photo-19197636.jpeg?auto=compress&cs=tinysrgb&h=350,Uniqlo Sneakers Pink XS
109,SKU-00109,Burberry Hat Yellow XS,"Hat thời trang female chất liệu Cotton, kiểu Regular, họa tiết Plain.","Sản phẩm hat cao cấp của thương hiệu Burberry, màu Yellow, size XS. Chất liệu Cotton thoáng mát, phù hợp cho female. Kiểu dáng Regular, họa tiết Plain. Xuất xứ Thailand. Giá gốc $204.64 với ưu đãi giảm 25%.",Burberry,Cotton,Regular,Plain,Hat,female,teen,Yellow,XS,204.64,25,39,new,1,Thailand,https://example.com/images/hat_109.jpg,https://example.com/images/hat_109_1.jpg;https://example.com/images/hat_109_2.jpg,https://example.com/videos/hat_109.mp4,2025-04-02 01:06:10,2025-04-03 01:06:10,https://images.pexels.com/photos/9546375/pexels-photo-9546375.jpeg?auto=compress&cs=tinysrgb&h=350,Burberry Hat Yellow XS
110,SKU-00110,Zara Bag Brown M,"Bag thời trang male chất liệu Wool, kiểu Straight, họa tiết Printed.","Sản phẩm bag cao cấp của thương hiệu Zara, màu Brown, size M. Chất liệu Wool thoáng mát, phù hợp cho male. Kiểu dáng Straight, họa tiết Printed. Xuất xứ Bangladesh. Giá gốc $453.9 với ưu đãi giảm 30%.",Zara,Wool,Straight,Printed,Bag,male,adult,Brown,M,453.9,30,96,used,0,Bangladesh,https://example.com/images/bag_110.jpg,https://example.com/images/bag_110_1.jpg;https://example.com/images/bag_110_2.jpg,https://example.com/videos/bag_110.mp4,2025-09-26 20:21:48,2025-10-27 20:21:48,https://images.pexels.com/photos/10538743/pexels-photo-10538743.jpeg?auto=compress&cs=tinysrgb&h=350,Zara Bag Brown M
111,SKU-00111,Reebok Shorts Beige S,"Shorts thời trang male chất liệu Wool, kiểu Tapered, họa tiết Checked.","Sản phẩm shorts cao cấp của thương hiệu Reebok, màu Beige, size S. Chất liệu Wool thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Checked. Xuất xứ Bangladesh. Giá gốc $376.74 với ưu đãi giảm 15%.",Reebok,Wool,Tapered,Checked,Shorts,male,adult,Beige,S,376.74,15,136,new,1,Bangladesh,https://example.com/images/shorts_111.jpg,https://example.com/images/shorts_111_1.jpg;https://example.com/images/shorts_111_2.jpg,https://example.com/videos/shorts_111.mp4,2025-07-28 11:50:44,2025-08-30 11:50:44,https://images.pexels.com/photos/10738239/pexels-photo-10738239.jpeg?auto=compress&cs=tinysrgb&h=350,Reebok Shorts Beige S
112,SKU-00112,Under Armour Shorts Gray XXL,"Shorts thời trang unisex chất liệu Silk, kiểu Straight, họa tiết Solid.","Sản phẩm shorts cao cấp của thương hiệu Under Armour, màu Gray, size XXL. Chất liệu Silk thoáng mát, phù hợp cho unisex. Kiểu dáng Straight, họa tiết Solid. Xuất xứ USA. Giá gốc $140.58 với ưu đãi giảm 0%.",Under Armour,Silk,Straight,Solid,Shorts,unisex,teen,Gray,XXL,140.58,0,156,refurbished,0,USA,https://example.com/images/shorts_112.jpg,https://example.com/images/shorts_112_1.jpg;https://example.com/images/shorts_112_2.jpg,https://example.com/videos/shorts_112.mp4,2025-10-28 02:51:49,2025-11-15 02:51:49,https://images.pexels.com/photos/6390017/pexels-photo-6390017.jpeg?auto=compress&cs=tinysrgb&h=350,Under Armour Shorts Gray XXL
113,SKU-00113,The North Face Hat Green L,"Hat thời trang male chất liệu Wool, kiểu Tapered, họa tiết Plain.","Sản phẩm hat cao cấp của thương hiệu The North Face, màu Green, size L. Chất liệu Wool thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Plain. Xuất xứ Bangladesh. Giá gốc $110.48 với ưu đãi giảm 0%.",The North Face,Wool,Tapered,Plain,Hat,male,kids,Green,L,110.48,0,4,new,1,Bangladesh,https://example.com/images/hat_113.jpg,https://example.com/images/hat_113_1.jpg;https://example.com/images/hat_113_2.jpg,https://example.com/videos/hat_113.mp4,2024-12-08 23:48:19,2024-12-08 23:48:19,https://images.pexels.com/photos/3735180/pexels-photo-3735180.jpeg?auto=compress&cs=tinysrgb&h=350,The North Face Hat Green L
114,SKU-00114,Calvin Klein Skirt Red XL,"Skirt thời trang male chất liệu Linen, kiểu Loose, họa tiết Graphic.","Sản phẩm skirt cao cấp của thương hiệu Calvin Klein, màu Red, size XL. Chất liệu Linen thoáng mát, phù hợp cho male. Kiểu dáng Loose, họa tiết Graphic. Xuất xứ Japan. Giá gốc $379.37 với ưu đãi giảm 25%.",Calvin Klein,Linen,Loose,Graphic,Skirt,male,adult,Red,XL,379.37,25,93,refurbished,1,Japan,https://example.com/images/skirt_114.jpg,https://example.com/images/skirt_114_1.jpg;https://example.com/images/skirt_114_2.jpg,https://example.com/videos/skirt_114.mp4,2025-08-06 17:58:47,2025-08-07 17:58:47,https://images.pexels.com/photos/3682290/pexels-photo-3682290.jpeg?auto=compress&cs=tinysrgb&h=350,Calvin Klein Skirt Red XL
115,SKU-00115,Nike Bag Red S,"Bag thời trang female chất liệu Suede, kiểu Tapered, họa tiết Graphic.","Sản phẩm bag cao cấp của thương hiệu Nike, màu Red, size S. Chất liệu Suede thoáng mát, phù hợp cho female. Kiểu dáng Tapered, họa tiết Graphic. Xuất xứ USA. Giá gốc $466.96 với ưu đãi giảm 15%.",Nike,Suede,Tapered,Graphic,Bag,female,adult,Red,S,466.96,15,167,refurbished,0,USA,https://example.com/images/bag_115.jpg,https://example.com/images/bag_115_1.jpg;https://example.com/images/bag_115_2.jpg,https://example.com/videos/bag_115.mp4,2025-03-11 05:33:28,2025-05-04 05:33:28,https://images.pexels.com/photos/17209139/pexels-photo-17209139.jpeg?auto=compress&cs=tinysrgb&h=350,Nike Bag Red S
116,SKU-00116,Uniqlo Skirt Beige XL,"Skirt thời trang male chất liệu Wool, kiểu Slim, họa tiết Plain.","Sản phẩm skirt cao cấp của thương hiệu Uniqlo, màu Beige, size XL. Chất liệu Wool thoáng mát, phù hợp cho male. Kiểu dáng Slim, họa tiết Plain. Xuất xứ Japan. Giá gốc $367.01 với ưu đãi giảm 10%.",Uniqlo,Wool,Slim,Plain,Skirt,male,adult,Beige,XL,367.01,10,98,used,1,Japan,https://example.com/images/skirt_116.jpg,https://example.com/images/skirt_116_1.jpg;https://example.com/images/skirt_116_2.jpg,https://example.com/videos/skirt_116.mp4,2025-06-10 12:22:28,2025-08-05 12:22:28,https://images.pexels.com/photos/9218536/pexels-photo-9218536.jpeg?auto=compress&cs=tinysrgb&h=350,Uniqlo Skirt Beige XL
117,SKU-00117,Zara Shirt Yellow L,"Shirt thời trang unisex chất liệu Canvas, kiểu Straight, họa tiết Graphic.","Sản phẩm shirt cao cấp của thương hiệu Zara, màu Yellow, size L. Chất liệu Canvas thoáng mát, phù hợp cho unisex. Kiểu dáng Straight, họa tiết Graphic. Xuất xứ France. Giá gốc $22.13 với ưu đãi giảm 50%.",Zara,Canvas,Straight,Graphic,Shirt,unisex,teen,Yellow,L,22.13,50,43,refurbished,0,France,https://example.com/images/shirt_117.jpg,https://example.com/images/shirt_117_1.jpg;https://example.com/images/shirt_117_2.jpg,https://example.com/videos/shirt_117.mp4,2024-12-07 01:05:13,2025-01-16 01:05:13,https://images.pexels.com/photos/41165/baby-cloth-clothing-color-41165.jpeg?auto=compress&cs=tinysrgb&h=350,Zara Shirt Yellow L
118,SKU-00118,Hermes T-Shirt Blue S,"T-Shirt thời trang unisex chất liệu Polyester, kiểu Slim, họa tiết Solid.","Sản phẩm t-shirt cao cấp của thương hiệu Hermes, màu Blue, size S. Chất liệu Polyester thoáng mát, phù hợp cho unisex. Kiểu dáng Slim, họa tiết Solid. Xuất xứ USA. Giá gốc $147.26 với ưu đãi giảm 20%.",Hermes,Polyester,Slim,Solid,T-Shirt,unisex,teen,Blue,S,147.26,20,131,used,0,USA,https://example.com/images/t-shirt_118.jpg,https://example.com/images/t-shirt_118_1.jpg;https://example.com/images/t-shirt_118_2.jpg,https://example.com/videos/t-shirt_118.mp4,2025-05-26 01:07:07,2025-06-13 01:07:07,https://images.pexels.com/photos/743715/pexels-photo-743715.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Hermes T-Shirt Blue S
119,SKU-00119,Uniqlo Shirt Red S,"Shirt thời trang male chất liệu Wool, kiểu Straight, họa tiết Striped.","Sản phẩm shirt cao cấp của thương hiệu Uniqlo, màu Red, size S. Chất liệu Wool thoáng mát, phù hợp cho male. Kiểu dáng Straight, họa tiết Striped. Xuất xứ Korea. Giá gốc $370.44 với ưu đãi giảm 40%.",Uniqlo,Wool,Straight,Striped,Shirt,male,kids,Red,S,370.44,40,30,refurbished,1,Korea,https://example.com/images/shirt_119.jpg,https://example.com/images/shirt_119_1.jpg;https://example.com/images/shirt_119_2.jpg,https://example.com/videos/shirt_119.mp4,2025-07-14 02:05:23,2025-08-09 02:05:23,https://images.pexels.com/photos/14754671/pexels-photo-14754671.jpeg?auto=compress&cs=tinysrgb&h=350,Uniqlo Shirt Red S
120,SKU-00120,The North Face Dress Yellow S,"Dress thời trang male chất liệu Suede, kiểu Loose, họa tiết Graphic.","Sản phẩm dress cao cấp của thương hiệu The North Face, màu Yellow, size S. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Loose, họa tiết Graphic. Xuất xứ Vietnam. Giá gốc $187.46 với ưu đãi giảm 0%.",The North Face,Suede,Loose,Graphic,Dress,male,adult,Yellow,S,187.46,0,125,refurbished,1,Vietnam,https://example.com/images/dress_120.jpg,https://example.com/images/dress_120_1.jpg;https://example.com/images/dress_120_2.jpg,https://example.com/videos/dress_120.mp4,2025-05-15 06:51:47,2025-06-18 06:51:47,https://images.pexels.com/photos/23319151/pexels-photo-23319151.jpeg?auto=compress&cs=tinysrgb&h=350,The North Face Dress Yellow S
121,SKU-00121,Puma Jacket Red S,"Jacket thời trang unisex chất liệu Nylon, kiểu Tapered, họa tiết Striped.","Sản phẩm jacket cao cấp của thương hiệu Puma, màu Red, size S. Chất liệu Nylon thoáng mát, phù hợp cho unisex. Kiểu dáng Tapered, họa tiết Striped. Xuất xứ Japan. Giá gốc $156.16 với ưu đãi giảm 10%.",Puma,Nylon,Tapered,Striped,Jacket,unisex,kids,Red,S,156.16,10,93,used,0,Japan,https://example.com/images/jacket_121.jpg,https://example.com/images/jacket_121_1.jpg;https://example.com/images/jacket_121_2.jpg,https://example.com/videos/jacket_121.mp4,2025-06-07 04:22:21,2025-07-02 04:22:21,https://images.pexels.com/photos/19995389/pexels-photo-19995389.jpeg?auto=compress&cs=tinysrgb&h=350,Puma Jacket Red S
122,SKU-00122,Adidas Shorts Black S,"Shorts thời trang male chất liệu Nylon, kiểu Regular, họa tiết Graphic.","Sản phẩm shorts cao cấp của thương hiệu Adidas, màu Black, size S. Chất liệu Nylon thoáng mát, phù hợp cho male. Kiểu dáng Regular, họa tiết Graphic. Xuất xứ Japan. Giá gốc $390.44 với ưu đãi giảm 40%.",Adidas,Nylon,Regular,Graphic,Shorts,male,kids,Black,S,390.44,40,123,used,1,Japan,https://example.com/images/shorts_122.jpg,https://example.com/images/shorts_122_1.jpg;https://example.com/images/shorts_122_2.jpg,https://example.com/videos/shorts_122.mp4,2025-01-13 19:03:29,2025-01-16 19:03:29,https://images.pexels.com/photos/30263576/pexels-photo-30263576.jpeg?auto=compress&cs=tinysrgb&h=350,Adidas Shorts Black S
123,SKU-00123,Lacoste Hat Brown XL,"Hat thời trang male chất liệu Canvas, kiểu Straight, họa tiết Solid.","Sản phẩm hat cao cấp của thương hiệu Lacoste, màu Brown, size XL. Chất liệu Canvas thoáng mát, phù hợp cho male. Kiểu dáng Straight, họa tiết Solid. Xuất xứ China. Giá gốc $152.54 với ưu đãi giảm 30%.",Lacoste,Canvas,Straight,Solid,Hat,male,teen,Brown,XL,152.54,30,8,refurbished,1,China,https://example.com/images/hat_123.jpg,https://example.com/images/hat_123_1.jpg;https://example.com/images/hat_123_2.jpg,https://example.com/videos/hat_123.mp4,2024-11-07 20:22:35,2025-01-03 20:22:35,https://images.pexels.com/photos/27256470/pexels-photo-27256470.jpeg?auto=compress&cs=tinysrgb&h=350,Lacoste Hat Brown XL
124,SKU-00124,Fila Bag Pink M,"Bag thời trang female chất liệu Leather, kiểu Slim, họa tiết Solid.","Sản phẩm bag cao cấp của thương hiệu Fila, màu Pink, size M. Chất liệu Leather thoáng mát, phù hợp cho female. Kiểu dáng Slim, họa tiết Solid. Xuất xứ Korea. Giá gốc $146.21 với ưu đãi giảm 15%.",Fila,Leather,Slim,Solid,Bag,female,adult,Pink,M,146.21,15,170,refurbished,1,Korea,https://example.com/images/bag_124.jpg,https://example.com/images/bag_124_1.jpg;https://example.com/images/bag_124_2.jpg,https://example.com/videos/bag_124.mp4,2025-01-05 19:34:26,2025-02-02 19:34:26,https://images.pexels.com/photos/9957554/pexels-photo-9957554.jpeg?auto=compress&cs=tinysrgb&h=350,Fila Bag Pink M
125,SKU-00125,Under Armour Jacket Blue XXL,"Jacket thời trang male chất liệu Leather, kiểu Loose, họa tiết Plain.","Sản phẩm jacket cao cấp của thương hiệu Under Armour, màu Blue, size XXL. Chất liệu Leather thoáng mát, phù hợp cho male. Kiểu dáng Loose, họa tiết Plain. Xuất xứ USA. Giá gốc $222.94 với ưu đãi giảm 0%.",Under Armour,Leather,Loose,Plain,Jacket,male,kids,Blue,XXL,222.94,0,60,new,1,USA,https://example.com/images/jacket_125.jpg,https://example.com/images/jacket_125_1.jpg;https://example.com/images/jacket_125_2.jpg,https://example.com/videos/jacket_125.mp4,2025-05-20 19:11:04,2025-06-27 19:11:04,https://images.pexels.com/photos/9594143/pexels-photo-9594143.jpeg?auto=compress&cs=tinysrgb&h=350,Under Armour Jacket Blue XXL
126,SKU-00126,Dior Skirt White M,"Skirt thời trang male chất liệu Nylon, kiểu Tapered, họa tiết Checked.","Sản phẩm skirt cao cấp của thương hiệu Dior, màu White, size M. Chất liệu Nylon thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Checked. Xuất xứ Bangladesh. Giá gốc $273.17 với ưu đãi giảm 20%.",Dior,Nylon,Tapered,Checked,Skirt,male,adult,White,M,273.17,20,122,new,1,Bangladesh,https://example.com/images/skirt_126.jpg,https://example.com/images/skirt_126_1.jpg;https://example.com/images/skirt_126_2.jpg,https://example.com/videos/skirt_126.mp4,2025-04-15 10:43:26,2025-05-23 10:43:26,https://images.pexels.com/photos/32044922/pexels-photo-32044922.jpeg?auto=compress&cs=tinysrgb&h=350,Dior Skirt White M
127,SKU-00127,Burberry Dress White XXL,"Dress thời trang unisex chất liệu Leather, kiểu Regular, họa tiết Embroidered.","Sản phẩm dress cao cấp của thương hiệu Burberry, màu White, size XXL. Chất liệu Leather thoáng mát, phù hợp cho unisex. Kiểu dáng Regular, họa tiết Embroidered. Xuất xứ Korea. Giá gốc $442.68 với ưu đãi giảm 20%.",Burberry,Leather,Regular,Embroidered,Dress,unisex,teen,White,XXL,442.68,20,195,new,1,Korea,https://example.com/images/dress_127.jpg,https://example.com/images/dress_127_1.jpg;https://example.com/images/dress_127_2.jpg,https://example.com/videos/dress_127.mp4,2025-06-20 05:15:21,2025-06-25 05:15:21,https://images.pexels.com/photos/4464885/pexels-photo-4464885.jpeg?auto=compress&cs=tinysrgb&h=350,Burberry Dress White XXL
128,SKU-00128,Gucci Sneakers Beige L,"Sneakers thời trang female chất liệu Wool, kiểu Relaxed, họa tiết Plain.","Sản phẩm sneakers cao cấp của thương hiệu Gucci, màu Beige, size L. Chất liệu Wool thoáng mát, phù hợp cho female. Kiểu dáng Relaxed, họa tiết Plain. Xuất xứ France. Giá gốc $153.2 với ưu đãi giảm 50%.",Gucci,Wool,Relaxed,Plain,Sneakers,female,teen,Beige,L,153.2,50,165,used,1,France,https://example.com/images/sneakers_128.jpg,https://example.com/images/sneakers_128_1.jpg;https://example.com/images/sneakers_128_2.jpg,https://example.com/videos/sneakers_128.mp4,2024-11-06 12:21:39,2024-11-28 12:21:39,https://images.pexels.com/photos/9218524/pexels-photo-9218524.jpeg?auto=compress&cs=tinysrgb&h=350,Gucci Sneakers Beige L
129,SKU-00129,Puma Dress Blue L,"Dress thời trang female chất liệu Polyester, kiểu Relaxed, họa tiết Graphic.","Sản phẩm dress cao cấp của thương hiệu Puma, màu Blue, size L. Chất liệu Polyester thoáng mát, phù hợp cho female. Kiểu dáng Relaxed, họa tiết Graphic. Xuất xứ USA. Giá gốc $459.33 với ưu đãi giảm 25%.",Puma,Polyester,Relaxed,Graphic,Dress,female,teen,Blue,L,459.33,25,168,used,1,USA,https://example.com/images/dress_129.jpg,https://example.com/images/dress_129_1.jpg;https://example.com/images/dress_129_2.jpg,https://example.com/videos/dress_129.mp4,2025-04-24 23:22:09,2025-05-12 23:22:09,https://images.pexels.com/photos/13768126/pexels-photo-13768126.jpeg?auto=compress&cs=tinysrgb&h=350,Puma Dress Blue L
130,SKU-00130,The North Face Sneakers Red L,"Sneakers thời trang unisex chất liệu Polyester, kiểu Oversized, họa tiết Striped.","Sản phẩm sneakers cao cấp của thương hiệu The North Face, màu Red, size L. Chất liệu Polyester thoáng mát, phù hợp cho unisex. Kiểu dáng Oversized, họa tiết Striped. Xuất xứ Vietnam. Giá gốc $389.95 với ưu đãi giảm 20%.",The North Face,Polyester,Oversized,Striped,Sneakers,unisex,adult,Red,L,389.95,20,55,new,1,Vietnam,https://example.com/images/sneakers_130.jpg,https://example.com/images/sneakers_130_1.jpg;https://example.com/images/sneakers_130_2.jpg,https://example.com/videos/sneakers_130.mp4,2024-11-04 18:43:49,2024-11-07 18:43:49,https://images.pexels.com/photos/10574813/pexels-photo-10574813.jpeg?auto=compress&cs=tinysrgb&h=350,The North Face Sneakers Red L
131,SKU-00131,Calvin Klein Jacket Brown S,"Jacket thời trang male chất liệu Suede, kiểu Regular, họa tiết Checked.","Sản phẩm jacket cao cấp của thương hiệu Calvin Klein, màu Brown, size S. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Regular, họa tiết Checked. Xuất xứ Korea. Giá gốc $148.84 với ưu đãi giảm 15%.",Calvin Klein,Suede,Regular,Checked,Jacket,male,kids,Brown,S,148.84,15,116,used,1,Korea,https://example.com/images/jacket_131.jpg,https://example.com/images/jacket_131_1.jpg;https://example.com/images/jacket_131_2.jpg,https://example.com/videos/jacket_131.mp4,2024-11-16 02:10:38,2025-01-10 02:10:38,https://images.pexels.com/photos/6650014/pexels-photo-6650014.jpeg?auto=compress&cs=tinysrgb&h=350,Calvin Klein Jacket Brown S
132,SKU-00132,Nike Dress Pink L,"Dress thời trang male chất liệu Wool, kiểu Slim, họa tiết Solid.","Sản phẩm dress cao cấp của thương hiệu Nike, màu Pink, size L. Chất liệu Wool thoáng mát, phù hợp cho male. Kiểu dáng Slim, họa tiết Solid. Xuất xứ Japan. Giá gốc $480.94 với ưu đãi giảm 15%.",Nike,Wool,Slim,Solid,Dress,male,adult,Pink,L,480.94,15,96,refurbished,1,Japan,https://example.com/images/dress_132.jpg,https://example.com/images/dress_132_1.jpg;https://example.com/images/dress_132_2.jpg,https://example.com/videos/dress_132.mp4,2024-11-04 06:03:23,2024-12-04 06:03:23,https://images.pexels.com/photos/19197633/pexels-photo-19197633.jpeg?auto=compress&cs=tinysrgb&h=350,Nike Dress Pink L
133,SKU-00133,Adidas Jacket Green XL,"Jacket thời trang unisex chất liệu Silk, kiểu Relaxed, họa tiết Checked.","Sản phẩm jacket cao cấp của thương hiệu Adidas, màu Green, size XL. Chất liệu Silk thoáng mát, phù hợp cho unisex. Kiểu dáng Relaxed, họa tiết Checked. Xuất xứ Vietnam. Giá gốc $309.9 với ưu đãi giảm 30%.",Adidas,Silk,Relaxed,Checked,Jacket,unisex,adult,Green,XL,309.9,30,81,used,1,Vietnam,https://example.com/images/jacket_133.jpg,https://example.com/images/jacket_133_1.jpg;https://example.com/images/jacket_133_2.jpg,https://example.com/videos/jacket_133.mp4,2025-07-03 16:49:53,2025-07-18 16:49:53,https://images.pexels.com/photos/7792687/pexels-photo-7792687.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Adidas Jacket Green XL
134,SKU-00134,Levi's Skirt Blue XL,"Skirt thời trang unisex chất liệu Leather, kiểu Oversized, họa tiết Graphic.","Sản phẩm skirt cao cấp của thương hiệu Levi's, màu Blue, size XL. Chất liệu Leather thoáng mát, phù hợp cho unisex. Kiểu dáng Oversized, họa tiết Graphic. Xuất xứ France. Giá gốc $461.06 với ưu đãi giảm 25%.",Levi's,Leather,Oversized,Graphic,Skirt,unisex,kids,Blue,XL,461.06,25,57,refurbished,1,France,https://example.com/images/skirt_134.jpg,https://example.com/images/skirt_134_1.jpg;https://example.com/images/skirt_134_2.jpg,https://example.com/videos/skirt_134.mp4,2025-01-22 16:49:51,2025-03-10 16:49:51,https://images.pexels.com/photos/6770820/pexels-photo-6770820.jpeg?auto=compress&cs=tinysrgb&h=350,Levi's Skirt Blue XL
135,SKU-00135,Dior Jeans Brown M,"Jeans thời trang male chất liệu Leather, kiểu Relaxed, họa tiết Embroidered.","Sản phẩm jeans cao cấp của thương hiệu Dior, màu Brown, size M. Chất liệu Leather thoáng mát, phù hợp cho male. Kiểu dáng Relaxed, họa tiết Embroidered. Xuất xứ Thailand. Giá gốc $386.3 với ưu đãi giảm 25%.",Dior,Leather,Relaxed,Embroidered,Jeans,male,kids,Brown,M,386.3,25,78,refurbished,0,Thailand,https://example.com/images/jeans_135.jpg,https://example.com/images/jeans_135_1.jpg;https://example.com/images/jeans_135_2.jpg,https://example.com/videos/jeans_135.mp4,2025-06-10 18:47:02,2025-06-23 18:47:02,https://images.pexels.com/photos/6752428/pexels-photo-6752428.jpeg?auto=compress&cs=tinysrgb&h=350,Dior Jeans Brown M
136,SKU-00136,Hermes Shirt Brown M,"Shirt thời trang unisex chất liệu Polyester, kiểu Slim, họa tiết Striped.","Sản phẩm shirt cao cấp của thương hiệu Hermes, màu Brown, size M. Chất liệu Polyester thoáng mát, phù hợp cho unisex. Kiểu dáng Slim, họa tiết Striped. Xuất xứ Bangladesh. Giá gốc $287.64 với ưu đãi giảm 0%.",Hermes,Polyester,Slim,Striped,Shirt,unisex,kids,Brown,M,287.64,0,84,used,0,Bangladesh,https://example.com/images/shirt_136.jpg,https://example.com/images/shirt_136_1.jpg;https://example.com/images/shirt_136_2.jpg,https://example.com/videos/shirt_136.mp4,2025-06-05 22:03:07,2025-07-18 22:03:07,https://images.pexels.com/photos/34643945/pexels-photo-34643945.jpeg?auto=compress&cs=tinysrgb&h=350,Hermes Shirt Brown M
